chr2L_1656.fasta	>ZI265	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI267	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI268	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI269	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI27	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{13484596: 'TGA'}
chr2L_1656.fasta	>ZI271	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI273N	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI276	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{13484596: 'TGA'}
chr2L_1656.fasta	>ZI279	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI28	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI281	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI284	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{13484596: 'TGA'}
chr2L_1656.fasta	>ZI286	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI291	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI292	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI293	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI295	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI296	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI303	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI311N	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI313	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI314	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{13484596: 'TGA'}
chr2L_1656.fasta	>ZI316	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{13484596: 'TGA'}
chr2L_1656.fasta	>ZI317	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{13484596: 'TGA'}
chr2L_1656.fasta	>ZI319	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI31N	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI320	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI321	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{13484596: 'TGA'}
chr2L_1656.fasta	>ZI324	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI329	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI33	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI332	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI333	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI335	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI336	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI339	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI341	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI342	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{13484596: 'TGA'}
chr2L_1656.fasta	>ZI344	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI348	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI351	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI352	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{13484596: 'TGA'}
chr2L_1656.fasta	>ZI353	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI357N	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{13484596: 'TGA'}
chr2L_1656.fasta	>ZI358	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI359	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI362	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI364	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI365	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{13484596: 'TGA'}
chr2L_1656.fasta	>ZI368	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI370	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI373	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI374	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{13484596: 'TGA'}
chr2L_1656.fasta	>ZI377	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI378	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI379	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI380	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI381	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI384	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI386	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI388	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI392	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI394N	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{13484596: 'TGA'}
chr2L_1656.fasta	>ZI395	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{13484596: 'TGA'}
chr2L_1656.fasta	>ZI396	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{13484596: 'TGA'}
chr2L_1656.fasta	>ZI397N	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI398	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI400	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI402	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI405	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{13484596: 'TGA'}
chr2L_1656.fasta	>ZI413	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI418N	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI420	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI421	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{13484596: 'TGA'}
chr2L_1656.fasta	>ZI429	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI431	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI433	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI437	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI443	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI444	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{13484596: 'TGA'}
chr2L_1656.fasta	>ZI445	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{13484596: 'TGA'}
chr2L_1656.fasta	>ZI446	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI447	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI448	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI453	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{13484596: 'TGA'}
chr2L_1656.fasta	>ZI455N	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI456	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{13484596: 'TGA'}
chr2L_1656.fasta	>ZI457	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI458	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI460	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI466	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI467	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{13484596: 'TGA'}
chr2L_1656.fasta	>ZI468	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI471	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI472	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI476	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI477	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI486	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI488	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{13484596: 'TGA'}
chr2L_1656.fasta	>ZI490	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI491	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI504	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI505	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{13484596: 'TGA'}
chr2L_1656.fasta	>ZI508	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI50N	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI514N	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{13484596: 'TGA'}
chr2L_1656.fasta	>ZI517	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI523	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI524	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{13484596: 'TGA'}
chr2L_1656.fasta	>ZI527	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{13484596: 'TGA'}
chr2L_1656.fasta	>ZI530	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{13484596: 'TGA'}
chr2L_1656.fasta	>ZI56	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI59	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI61	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{13484596: 'TGA'}
chr2L_1656.fasta	>ZI68	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI76	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{13484596: 'TGA'}
chr2L_1656.fasta	>ZI81	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{13484596: 'TGA'}
chr2L_1656.fasta	>ZI85	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI86	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI90	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{13484596: 'TGA'}
chr2L_1656.fasta	>ZI91	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_1656.fasta	>ZI99	[[13461780, 13462200], [13483446, 13485098]]	13484359	13484611	{}
chr2L_307.fasta	>dm5	[[2588853, 2588893], [2592121, 2592229], [2592288, 2592775]]	2588853	2592698	{}
chr2L_307.fasta	>ZI10	[[2588853, 2588893], [2592121, 2592229], [2592288, 2592775]]	2588853	2592698	{2588892: 'TAA', 2588886: 'TGA'}
chr2L_307.fasta	>ZI103	[[2588853, 2588893], [2592121, 2592229], [2592288, 2592775]]	2588853	2592698	{2588892: 'TAA'}
chr2L_307.fasta	>ZI104	[[2588853, 2588893], [2592121, 2592229], [2592288, 2592775]]	2588853	2592698	{2588892: 'TAA'}
chr2L_307.fasta	>ZI114N	[[2588853, 2588893], [2592121, 2592229], [2592288, 2592775]]	2588853	2592698	{}
chr2L_307.fasta	>ZI117	[[2588853, 2588893], [2592121, 2592229], [2592288, 2592775]]	2588853	2592698	{2588892: 'TAA'}
chr2L_307.fasta	>ZI118N	[[2588853, 2588893], [2592121, 2592229], [2592288, 2592775]]	2588853	2592698	{}
chr2L_307.fasta	>ZI126	[[2588853, 2588893], [2592121, 2592229], [2592288, 2592775]]	2588853	2592698	{}
chr2L_307.fasta	>ZI129	[[2588853, 2588893], [2592121, 2592229], [2592288, 2592775]]	2588853	2592698	{2588892: 'TAA'}
chr2L_307.fasta	>ZI134N	[[2588853, 2588893], [2592121, 2592229], [2592288, 2592775]]	2588853	2592698	{2588892: 'TAA'}
chr2L_307.fasta	>ZI136	[[2588853, 2588893], [2592121, 2592229], [2592288, 2592775]]	2588853	2592698	{}
chr2L_307.fasta	>ZI138	[[2588853, 2588893], [2592121, 2592229], [2592288, 2592775]]	2588853	2592698	{2588892: 'TAA'}
chr2L_307.fasta	>ZI152	[[2588853, 2588893], [2592121, 2592229], [2592288, 2592775]]	2588853	2592698	{2588892: 'TAA'}
chr2L_307.fasta	>ZI157	[[2588853, 2588893], [2592121, 2592229], [2592288, 2592775]]	2588853	2592698	{}
chr2L_307.fasta	>ZI161	[[2588853, 2588893], [2592121, 2592229], [2592288, 2592775]]	2588853	2592698	{2588892: 'TAA'}
chr2L_307.fasta	>ZI164	[[2588853, 2588893], [2592121, 2592229], [2592288, 2592775]]	2588853	2592698	{2588892: 'TAA'}
chr2L_307.fasta	>ZI165	[[2588853, 2588893], [2592121, 2592229], [2592288, 2592775]]	2588853	2592698	{}
chr2L_307.fasta	>ZI167	[[2588853, 2588893], [2592121, 2592229], [2592288, 2592775]]	2588853	2592698	{}
chr2L_307.fasta	>ZI170	[[2588853, 2588893], [2592121, 2592229], [2592288, 2592775]]	2588853	2592698	{2588892: 'TAA'}
chr2L_307.fasta	>ZI172	[[2588853, 2588893], [2592121, 2592229], [2592288, 2592775]]	2588853	2592698	{2588892: 'TAA'}
chr2L_307.fasta	>ZI173	[[2588853, 2588893], [2592121, 2592229], [2592288, 2592775]]	2588853	2592698	{2588892: 'TAA'}
chr2L_307.fasta	>ZI176	[[2588853, 2588893], [2592121, 2592229], [2592288, 2592775]]	2588853	2592698	{}
chr2L_307.fasta	>ZI177	[[2588853, 2588893], [2592121, 2592229], [2592288, 2592775]]	2588853	2592698	{}
chr2L_307.fasta	>ZI178	[[2588853, 2588893], [2592121, 2592229], [2592288, 2592775]]	2588853	2592698	{2588892: 'TAA'}
chr2L_307.fasta	>ZI179	[[2588853, 2588893], [2592121, 2592229], [2592288, 2592775]]	2588853	2592698	{}
chr2L_307.fasta	>ZI181	[[2588853, 2588893], [2592121, 2592229], [2592288, 2592775]]	2588853	2592698	{}
chr2L_307.fasta	>ZI182	[[2588853, 2588893], [2592121, 2592229], [2592288, 2592775]]	2588853	2592698	{}
chr2L_307.fasta	>ZI184	[[2588853, 2588893], [2592121, 2592229], [2592288, 2592775]]	2588853	2592698	{}
chr2L_307.fasta	>ZI185	[[2588853, 2588893], [2592121, 2592229], [2592288, 2592775]]	2588853	2592698	{2588892: 'TAA'}
chr2L_307.fasta	>ZI188	[[2588853, 2588893], [2592121, 2592229], [2592288, 2592775]]	2588853	2592698	{}
chr2L_307.fasta	>ZI190	[[2588853, 2588893], [2592121, 2592229], [2592288, 2592775]]	2588853	2592698	{2588892: 'TAA'}
chr2L_307.fasta	>ZI191	[[2588853, 2588893], [2592121, 2592229], [2592288, 2592775]]	2588853	2592698	{2588892: 'TAA'}
chr2L_307.fasta	>ZI193	[[2588853, 2588893], [2592121, 2592229], [2592288, 2592775]]	2588853	2592698	{}
chr2L_307.fasta	>ZI194	[[2588853, 2588893], [2592121, 2592229], [2592288, 2592775]]	2588853	2592698	{}
chr2L_307.fasta	>ZI196	[[2588853, 2588893], [2592121, 2592229], [2592288, 2592775]]	2588853	2592698	{2588892: 'TAA'}
chr2L_307.fasta	>ZI197N	[[2588853, 2588893], [2592121, 2592229], [2592288, 2592775]]	2588853	2592698	{2588892: 'TAA'}
chr2L_307.fasta	>ZI198	[[2588853, 2588893], [2592121, 2592229], [2592288, 2592775]]	2588853	2592698	{}
chr2L_307.fasta	>ZI199	[[2588853, 2588893], [2592121, 2592229], [2592288, 2592775]]	2588853	2592698	{2588892: 'TAA'}
chr2L_307.fasta	>ZI200	[[2588853, 2588893], [2592121, 2592229], [2592288, 2592775]]	2588853	2592698	{2588892: 'TAA'}
chr2L_307.fasta	>ZI202	[[2588853, 2588893], [2592121, 2592229], [2592288, 2592775]]	2588853	2592698	{}
chr2L_307.fasta	>ZI206	[[2588853, 2588893], [2592121, 2592229], [2592288, 2592775]]	2588853	2592698	{}
chr2L_307.fasta	>ZI207	[[2588853, 2588893], [2592121, 2592229], [2592288, 2592775]]	2588853	2592698	{2588892: 'TAA'}
chr2L_307.fasta	>ZI210	[[2588853, 2588893], [2592121, 2592229], [2592288, 2592775]]	2588853	2592698	{2588892: 'TAA'}
chr2L_307.fasta	>ZI211	[[2588853, 2588893], [2592121, 2592229], [2592288, 2592775]]	2588853	2592698	{2588892: 'TAA'}
chr2L_307.fasta	>ZI212	[[2588853, 2588893], [2592121, 2592229], [2592288, 2592775]]	2588853	2592698	{2588892: 'TAA'}
chr2L_307.fasta	>ZI213	[[2588853, 2588893], [2592121, 2592229], [2592288, 2592775]]	2588853	2592698	{2588892: 'TAA'}
chr2L_307.fasta	>ZI214	[[2588853, 2588893], [2592121, 2592229], [2592288, 2592775]]	2588853	2592698	{}
chr2L_307.fasta	>ZI216N	[[2588853, 2588893], [2592121, 2592229], [2592288, 2592775]]	2588853	2592698	{2588892: 'TAA'}
